country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",29-07-2024 11:00:00,12.9756843,77.5660749,PM10,50.0,128.0,76.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",29-07-2024 11:00:00,12.9756843,77.5660749,CO,52.0,82.0,65.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",29-07-2024 11:00:00,13.029152,77.585901,SO2,8.0,13.0,10.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",29-07-2024 11:00:00,12.938539,77.5901,NO2,6.0,11.0,9.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-07-2024 11:00:00,12.920984,77.584908,PM2.5,13.0,40.0,24.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",29-07-2024 11:00:00,12.920984,77.584908,NH3,2.0,2.0,2.0
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",29-07-2024 11:00:00,12.7816279,77.6299145,OZONE,18.0,20.0,19.0
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",29-07-2024 11:00:00,12.990328,77.5431385,SO2,2.0,3.0,3.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",29-07-2024 11:00:00,12.917348,77.622813,PM2.5,2.0,32.0,16.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",29-07-2024 11:00:00,11.55358,76.55521,PM10,35.0,52.0,42.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",29-07-2024 11:00:00,11.55358,76.55521,OZONE,15.0,30.0,21.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",29-07-2024 11:00:00,13.428828,77.731418,PM2.5,7.0,41.0,21.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",29-07-2024 11:00:00,13.428828,77.731418,NO2,4.0,9.0,6.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",29-07-2024 11:00:00,13.428828,77.731418,SO2,10.0,19.0,14.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",29-07-2024 11:00:00,15.411456,75.638133,NH3,1.0,3.0,2.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",29-07-2024 11:00:00,14.7918,75.3896,PM10,14.0,45.0,29.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",29-07-2024 11:00:00,14.7918,75.3896,NO2,83.0,85.0,85.0
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",29-07-2024 11:00:00,14.7918,75.3896,NH3,17.0,17.0,17.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",29-07-2024 11:00:00,15.3714823,75.1160168,NO2,6.0,11.0,9.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",29-07-2024 11:00:00,15.3714823,75.1160168,NH3,2.0,3.0,3.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",29-07-2024 11:00:00,15.3714823,75.1160168,OZONE,11.0,15.0,14.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",29-07-2024 11:00:00,17.321993,76.822628,PM2.5,23.0,70.0,39.0
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",29-07-2024 11:00:00,14.816666,74.141003,NH3,1.0,2.0,1.0
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",29-07-2024 11:00:00,13.1276288,78.1570122,SO2,71.0,75.0,71.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",29-07-2024 11:00:00,15.34763,76.181767,NH3,6.0,10.0,8.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",29-07-2024 11:00:00,12.415911,75.73505,PM10,15.0,32.0,25.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",29-07-2024 11:00:00,12.415911,75.73505,SO2,4.0,4.0,4.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",29-07-2024 11:00:00,12.21041,76.37376,PM2.5,12.0,27.0,20.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",29-07-2024 11:00:00,12.21041,76.37376,NH3,1.0,3.0,2.0
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",29-07-2024 11:00:00,16.208139,77.348417,SO2,57.0,76.0,63.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",29-07-2024 11:00:00,13.94,75.555917,CO,4.0,40.0,22.0
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",29-07-2024 11:00:00,13.34194444,74.74694444,OZONE,23.0,24.0,24.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",29-07-2024 11:00:00,16.7602,77.1428,OZONE,18.0,22.0,19.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",29-07-2024 11:00:00,8.8787,76.6073,OZONE,28.0,35.0,30.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",29-07-2024 11:00:00,8.5637,76.8865,SO2,2.0,13.0,6.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",29-07-2024 11:00:00,8.5149093,76.9435879,CO,4.0,110.0,18.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",29-07-2024 11:00:00,23.210494,77.425409,NO2,10.0,35.0,17.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",29-07-2024 11:00:00,23.210494,77.425409,NH3,2.0,3.0,2.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",29-07-2024 11:00:00,23.233584,77.400574,CO,2.0,68.0,17.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",29-07-2024 11:00:00,23.233584,77.400574,OZONE,23.0,39.0,29.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",29-07-2024 11:00:00,23.81748678,79.446246,PM10,12.0,31.0,21.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",29-07-2024 11:00:00,22.9682591,76.064118,SO2,18.0,76.0,45.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",29-07-2024 11:00:00,22.9682591,76.064118,CO,2.0,25.0,2.0
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",29-07-2024 11:00:00,26.203442,78.193251,NH3,3.0,5.0,4.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",29-07-2024 11:00:00,26.259242,78.216432,SO2,12.0,18.0,17.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",29-07-2024 11:00:00,26.200388,78.147714,SO2,1.0,14.0,7.0
India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",29-07-2024 11:00:00,26.210536,78.171,PM10,3.0,102.0,42.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",29-07-2024 11:00:00,22.431,75.5213,PM10,22.0,80.0,43.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",29-07-2024 11:00:00,22.678,75.8559,PM10,6.0,30.0,20.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",29-07-2024 11:00:00,22.678,75.8559,CO,17.0,20.0,18.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",29-07-2024 11:00:00,22.678,75.8559,OZONE,5.0,8.0,7.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",29-07-2024 11:00:00,22.7084,75.8815,NO2,21.0,26.0,24.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",29-07-2024 11:00:00,23.142888,79.916147,PM2.5,11.0,310.0,46.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",29-07-2024 11:00:00,23.168606,79.932247,PM2.5,6.0,30.0,20.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",29-07-2024 11:00:00,23.168606,79.932247,NH3,3.0,11.0,4.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",29-07-2024 11:00:00,23.168606,79.932247,SO2,14.0,26.0,22.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",29-07-2024 11:00:00,23.218135,79.95777,NO2,10.0,12.0,11.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",29-07-2024 11:00:00,23.218135,79.95777,SO2,3.0,9.0,6.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",29-07-2024 11:00:00,23.50016,80.23284,NH3,2.0,3.0,2.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",29-07-2024 11:00:00,23.50016,80.23284,OZONE,2.0,30.0,15.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",29-07-2024 11:00:00,24.2613009,80.7231783,PM2.5,14.0,89.0,49.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",29-07-2024 11:00:00,24.2613009,80.7231783,SO2,10.0,10.0,10.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",29-07-2024 11:00:00,22.624758,75.675238,PM10,19.0,64.0,43.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",29-07-2024 11:00:00,22.624758,75.675238,OZONE,26.0,70.0,47.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",29-07-2024 11:00:00,23.331731,75.045981,PM2.5,2.0,46.0,25.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",29-07-2024 11:00:00,23.331731,75.045981,SO2,32.0,34.0,33.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",29-07-2024 11:00:00,23.838586,78.759431,SO2,1.0,5.0,3.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",29-07-2024 11:00:00,24.58434363,80.8549414,PM2.5,17.0,18.0,17.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",29-07-2024 11:00:00,24.58434363,80.8549414,CO,20.0,58.0,35.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",29-07-2024 11:00:00,24.10897,82.64558,PM10,12.0,66.0,53.0
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",29-07-2024 11:00:00,23.182719,75.768218,NH3,5.0,8.0,7.0
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",29-07-2024 11:00:00,23.182719,75.768218,CO,7.0,12.0,9.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",29-07-2024 11:00:00,19.10122,74.73339,OZONE,16.0,21.0,18.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",29-07-2024 11:00:00,20.719516,77.000253,PM10,24.0,39.0,32.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",29-07-2024 11:00:00,20.719516,77.000253,NH3,3.0,7.0,5.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",29-07-2024 11:00:00,20.719516,77.000253,SO2,13.0,20.0,16.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",29-07-2024 11:00:00,20.9402359,77.7895248,PM2.5,12.0,32.0,22.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",29-07-2024 11:00:00,20.939198,77.765701,PM10,15.0,33.0,24.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",29-07-2024 11:00:00,20.939198,77.765701,SO2,2.0,4.0,3.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",29-07-2024 11:00:00,20.939198,77.765701,CO,14.0,19.0,16.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",29-07-2024 11:00:00,19.87562,75.38731,OZONE,7.0,23.0,14.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",29-07-2024 11:00:00,19.0243902,73.0406721,OZONE,12.0,16.0,15.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",29-07-2024 11:00:00,19.309073,73.057223,PM10,46.0,107.0,81.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",29-07-2024 11:00:00,19.309073,73.057223,CO,6.0,82.0,16.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",29-07-2024 11:00:00,19.309073,73.057223,OZONE,11.0,19.0,12.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",29-07-2024 11:00:00,19.9775302,79.2337086,PM2.5,5.0,33.0,20.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",29-07-2024 11:00:00,19.9775302,79.2337086,PM10,8.0,34.0,21.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",29-07-2024 11:00:00,19.9775302,79.2337086,CO,10.0,34.0,18.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",29-07-2024 11:00:00,20.918946,74.776388,NO2,13.0,103.0,29.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",29-07-2024 11:00:00,20.918946,74.776388,CO,19.0,44.0,23.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",29-07-2024 11:00:00,21.001264,75.565602,NO2,4.0,11.0,7.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",29-07-2024 11:00:00,21.001264,75.565602,OZONE,20.0,40.0,22.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",29-07-2024 11:00:00,18.39963,76.57452,PM10,22.0,43.0,32.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",29-07-2024 11:00:00,18.39963,76.57452,OZONE,19.0,29.0,26.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",29-07-2024 11:00:00,19.296481,72.840923,SO2,3.0,4.0,4.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",29-07-2024 11:00:00,19.065931,72.862131,PM2.5,24.0,47.0,32.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",29-07-2024 11:00:00,19.065931,72.862131,PM10,44.0,77.0,61.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",29-07-2024 11:00:00,19.065931,72.862131,OZONE,3.0,22.0,11.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",29-07-2024 11:00:00,19.23241,72.86895,NH3,4.0,4.0,4.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",29-07-2024 11:00:00,19.23241,72.86895,OZONE,4.0,14.0,11.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",29-07-2024 11:00:00,19.2243333,72.8658113,CO,7.0,22.0,9.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",29-07-2024 11:00:00,19.2243333,72.8658113,OZONE,28.0,122.0,30.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",29-07-2024 11:00:00,18.9767,72.838,PM10,15.0,72.0,34.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",29-07-2024 11:00:00,19.0364585,72.8954371,OZONE,11.0,33.0,22.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",29-07-2024 11:00:00,19.10078,72.87462,CO,13.0,18.0,14.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-07-2024 11:00:00,18.91,72.82,CO,14.0,14.0,14.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-07-2024 11:00:00,18.91,72.82,OZONE,10.0,11.0,10.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-07-2024 11:00:00,19.04946,72.923,SO2,1.0,9.0,5.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-07-2024 11:00:00,19.04946,72.923,OZONE,6.0,28.0,15.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",29-07-2024 11:00:00,19.083694,72.920967,PM10,21.0,46.0,33.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",29-07-2024 11:00:00,19.083694,72.920967,NO2,5.0,10.0,7.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",29-07-2024 11:00:00,19.215859,72.831718,PM2.5,8.0,24.0,15.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",29-07-2024 11:00:00,19.215859,72.831718,PM10,16.0,59.0,35.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",29-07-2024 11:00:00,19.215859,72.831718,SO2,1.0,3.0,2.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",29-07-2024 11:00:00,19.215859,72.831718,OZONE,18.0,40.0,28.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",29-07-2024 11:00:00,19.0632143,72.8456324,PM10,36.0,69.0,52.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",29-07-2024 11:00:00,19.0632143,72.8456324,OZONE,5.0,28.0,19.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-07-2024 11:00:00,19.1653323,72.922099,PM10,29.0,54.0,40.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-07-2024 11:00:00,19.1653323,72.922099,NH3,1.0,3.0,1.0
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-07-2024 11:00:00,19.0863,72.8888,NO2,10.0,11.0,11.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",29-07-2024 11:00:00,19.1878657,72.8304069,PM10,40.0,63.0,52.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-07-2024 11:00:00,19.1375,72.915056,SO2,14.0,15.0,14.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-07-2024 11:00:00,19.1375,72.915056,OZONE,6.0,7.0,6.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",29-07-2024 11:00:00,19.000084,72.85673,SO2,2.0,7.0,4.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",29-07-2024 11:00:00,19.060498,72.923356,PM2.5,17.0,56.0,38.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",29-07-2024 11:00:00,19.060498,72.923356,PM10,39.0,83.0,65.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,PM2.5,30.0,74.0,47.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,PM10,45.0,108.0,70.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,NO2,11.0,18.0,14.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,NH3,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,OZONE,17.0,20.0,19.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",29-07-2024 11:00:00,19.3832,72.8204,PM10,49.0,120.0,72.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-07-2024 11:00:00,18.9936162,72.8128113,SO2,13.0,14.0,14.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-07-2024 11:00:00,18.9936162,72.8128113,OZONE,7.0,12.0,8.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",29-07-2024 11:00:00,21.121801,79.04952,PM10,35.0,80.0,50.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",29-07-2024 11:00:00,21.121801,79.04952,NH3,2.0,7.0,3.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",29-07-2024 11:00:00,21.121801,79.04952,CO,10.0,56.0,29.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-07-2024 11:00:00,21.152875,79.0517531,PM10,8.0,31.0,22.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-07-2024 11:00:00,21.152875,79.0517531,SO2,5.0,12.0,9.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",29-07-2024 11:00:00,21.143383,79.048912,PM2.5,7.0,34.0,18.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-07-2024 11:00:00,20.0073285,73.7762427,NO2,1.0,4.0,2.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-07-2024 11:00:00,20.0073285,73.7762427,CO,6.0,78.0,41.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",29-07-2024 11:00:00,20.021503,73.813844,CO,36.0,52.0,43.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",29-07-2024 11:00:00,19.95022,73.73148,CO,18.0,43.0,26.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.090337,73.014232,PM2.5,18.0,37.0,24.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.090337,73.014232,NO2,16.0,98.0,28.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.1135051,73.008978,NH3,2.0,2.0,2.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.1135051,73.008978,SO2,11.0,13.0,12.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.1135051,73.008978,CO,14.0,23.0,15.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.1135051,73.008978,OZONE,10.0,10.0,10.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.008751,73.01662,PM2.5,17.0,33.0,27.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.008751,73.01662,NO2,11.0,14.0,12.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.008751,73.01662,OZONE,10.0,13.0,11.0
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-07-2024 11:00:00,19.044,73.0325,CO,41.0,62.0,48.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.02579,73.10297,NH3,1.0,1.0,1.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.063,73.1209,PM2.5,23.0,43.0,34.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.063,73.1209,OZONE,22.0,23.0,23.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",29-07-2024 11:00:00,18.63673,73.82487,PM2.5,11.0,29.0,21.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",29-07-2024 11:00:00,18.640051,73.848956,PM2.5,16.0,43.0,28.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",29-07-2024 11:00:00,18.60577,73.749976,OZONE,6.0,26.0,18.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",29-07-2024 11:00:00,18.501793,73.927532,NO2,22.0,32.0,26.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",29-07-2024 11:00:00,18.501793,73.927532,CO,10.0,100.0,36.0
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-07-2024 11:00:00,18.57304,73.927715,PM10,25.0,36.0,30.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",29-07-2024 11:00:00,18.547056,73.826908,NH3,2.0,4.0,3.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",29-07-2024 11:00:00,18.547056,73.826908,SO2,2.0,4.0,3.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",29-07-2024 11:00:00,18.547056,73.826908,CO,16.0,30.0,21.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",29-07-2024 11:00:00,16.5038,74.3623,OZONE,28.0,39.0,31.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",29-07-2024 11:00:00,17.6336264,75.9132495,PM10,30.0,74.0,52.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",29-07-2024 11:00:00,17.6336264,75.9132495,CO,9.0,18.0,12.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",29-07-2024 11:00:00,17.65439,75.90649,NO2,2.0,5.0,3.0
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-07-2024 11:00:00,17.6599188,75.9063906,PM2.5,43.0,44.0,43.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",29-07-2024 11:00:00,19.26777,72.97182,NH3,2.0,3.0,2.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",29-07-2024 11:00:00,19.26777,72.97182,CO,12.0,25.0,17.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",29-07-2024 11:00:00,19.222279,72.957979,PM2.5,13.0,45.0,25.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",29-07-2024 11:00:00,19.222279,72.957979,OZONE,5.0,8.0,6.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",29-07-2024 11:00:00,19.235581,73.159121,NO2,17.0,38.0,28.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",29-07-2024 11:00:00,19.445821,72.7988231,NO2,4.0,26.0,16.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",29-07-2024 11:00:00,19.445821,72.7988231,NH3,1.0,3.0,2.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",29-07-2024 11:00:00,19.445821,72.7988231,CO,11.0,82.0,30.0
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",29-07-2024 11:00:00,24.8207389,93.9423085,PM2.5,1.0,12.0,5.0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",29-07-2024 11:00:00,25.5586,91.8985,CO,4.0,14.0,8.0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-07-2024 11:00:00,23.7176342,92.7192841,PM10,1.0,26.0,11.0
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-07-2024 11:00:00,25.6635413,94.0989878,NO2,2.0,9.0,4.0
